,longitude,latitude,neighborhood
12691,-74.0072,40.7067,Battery Park City-Lower Manhattan
12692,-73.9689,40.7602,Turtle Bay-East Midtown
12693,-73.9978,40.7508,Hudson Yards-Chelsea-Flatiron-Union Square
12695,-73.9755,40.7859,Upper West Side
12696,-73.9764,40.7812,Upper West Side
12697,-73.9542,40.7723,Lenox Hill-Roosevelt Island
12698,-73.9532,40.7804,Upper East Side-Carnegie Hill
12699,-74.0013,40.7081,Battery Park City-Lower Manhattan
12700,-73.9918,40.7647,Clinton
12701,-73.9485,40.7762,Yorkville
12702,-73.9829,40.6678,Park Slope-Gowanus
12703,-73.9889,40.7258,East Village
12704,-73.9554,40.5765,Brighton Beach
12705,-74.0037,40.7262,SoHo-TriBeCa-Civic Center-Little Italy
12706,-73.9566,40.7704,Lenox Hill-Roosevelt Island
12707,-73.9816,40.7654,Midtown-Midtown South
12708,-73.9831,40.6952,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
12709,-73.9249,40.7749,Old Astoria
12710,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
12711,-73.969,40.7516,Turtle Bay-East Midtown
12712,-73.9552,40.7766,Yorkville
12713,-74.0035,40.7396,West Village
12714,-73.9742,40.7959,Upper West Side
12715,-73.9628,40.7593,Turtle Bay-East Midtown
12716,-74.0122,40.7074,Battery Park City-Lower Manhattan
12717,-73.9675,40.7933,Upper West Side
12718,-73.9742,40.7959,Upper West Side
12719,-73.9581,40.6617,Prospect Lefferts Gardens-Wingate
12720,-73.9892,40.726,East Village
12721,-73.9543,40.78,Upper East Side-Carnegie Hill
12722,-73.9539,40.8231,Hamilton Heights
12723,-73.943,40.8344,Washington Heights South
12724,-73.9685,40.8004,Upper West Side
12725,-73.9727,40.7436,Turtle Bay-East Midtown
12726,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
12727,-73.9452,40.7766,Yorkville
12728,-73.9631,40.7565,Turtle Bay-East Midtown
12729,-73.9809,40.7832,Upper West Side
12730,-73.9306,40.7963,East Harlem North
12731,-73.9631,40.7983,Upper West Side
12732,-73.9491,40.7836,Yorkville
12733,-73.9509,40.825,Hamilton Heights
12734,-73.9993,40.7227,SoHo-TriBeCa-Civic Center-Little Italy
12735,-73.9492,40.7627,Lenox Hill-Roosevelt Island
12736,-73.942,40.8161,Central Harlem North-Polo Grounds
12737,-73.9756,40.7445,Murray Hill-Kips Bay
12738,-73.9764,40.7894,Upper West Side
12739,-73.9495,40.8139,Central Harlem North-Polo Grounds
12740,-73.9623,40.7612,Lenox Hill-Roosevelt Island
12741,-73.9703,40.751,Turtle Bay-East Midtown
12742,-74.01,40.7064,Battery Park City-Lower Manhattan
12743,-73.987,40.7188,Lower East Side
12744,-73.9789,40.6799,Park Slope-Gowanus
12745,-74.0132,40.7062,Battery Park City-Lower Manhattan
12746,-73.9962,40.7593,Hudson Yards-Chelsea-Flatiron-Union Square
12747,-73.9691,40.7942,Upper West Side
12748,-73.941,40.6801,Bedford
12749,-73.9838,40.7586,Midtown-Midtown South
12750,-74.0149,40.708,Battery Park City-Lower Manhattan
12751,-74.0058,40.7087,Battery Park City-Lower Manhattan
12752,-73.9416,40.79,East Harlem South
12753,-73.9471,40.6787,Crown Heights North
12754,-73.9827,40.7647,Midtown-Midtown South
12755,-73.9493,40.774,Yorkville
12756,-73.9795,40.7249,Lower East Side
12757,-74.0393,40.6199,Bay Ridge
12758,-74.0076,40.7047,Battery Park City-Lower Manhattan
12759,-74.0063,40.7347,West Village
12760,-73.9396,40.7527,Queensbridge-Ravenswood-Long Island City
12761,-74.0055,40.7157,SoHo-TriBeCa-Civic Center-Little Italy
12762,-73.8621,40.6941,Woodhaven
12763,-73.9875,40.6877,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
12764,-74.0109,40.7196,SoHo-TriBeCa-Civic Center-Little Italy
12765,-73.97710000000002,40.7829,Upper West Side
12766,-73.9529,40.781,Upper East Side-Carnegie Hill
12767,-73.9591,40.7994,Morningside Heights
12768,-73.9754,40.7444,Murray Hill-Kips Bay
12769,-73.9811,40.7394,Murray Hill-Kips Bay
12770,-73.9849,40.7807,Lincoln Square
12771,-73.9915,40.7678,Clinton
12772,-73.9741,40.7447,Murray Hill-Kips Bay
12773,-73.9878,40.762,Clinton
12774,-73.9887,40.7752,Lincoln Square
12775,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
12776,-73.9217,40.7561,Astoria
12777,-73.9239,40.7451,Hunters Point-Sunnyside-West Maspeth
12778,-73.9898,40.7238,East Village
12779,-73.9214,40.8282,East Concourse-Concourse Village
12780,-73.949,40.7715,Yorkville
12781,-73.9107,40.8855,Spuyten Duyvil-Kingsbridge
12782,-74.0002,40.7445,Hudson Yards-Chelsea-Flatiron-Union Square
12783,-73.9427,40.8453,Washington Heights South
12784,-73.9625,40.7575,Turtle Bay-East Midtown
12785,-73.967,40.7653,Upper East Side-Carnegie Hill
12786,-74.0095,40.7054,Battery Park City-Lower Manhattan
12787,-73.9839,40.6632,Park Slope-Gowanus
12788,-73.9802,40.7469,Murray Hill-Kips Bay
12789,-73.977,40.7829,Upper West Side
12790,-73.9774,40.7901,Upper West Side
12791,-73.956,40.7472,Hunters Point-Sunnyside-West Maspeth
12792,-73.9947,40.7252,West Village
12793,-73.9459,40.8143,Central Harlem North-Polo Grounds
12794,-73.9832,40.7277,East Village
12795,-73.8292,40.8441,Schuylerville-Throgs Neck-Edgewater Park
12796,-73.8677,40.9039,Unknown
12797,-74.0,40.7318,West Village
12798,-73.922,40.7442,Hunters Point-Sunnyside-West Maspeth
12799,-73.9945,40.7564,Clinton
12800,-73.9832,40.7277,East Village
12801,-74.0055,40.7111,Battery Park City-Lower Manhattan
12802,-73.9826,40.7282,East Village
12803,-73.979,40.7368,Gramercy
12804,-74.0143,40.71,Battery Park City-Lower Manhattan
12805,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
12806,-73.9838,40.7307,East Village
12807,-73.9892,40.726,East Village
12808,-73.945,40.6877,Bedford
12809,-73.9847,40.7295,East Village
12810,-74.0047,40.7334,West Village
12811,-73.9792,40.7451,Murray Hill-Kips Bay
12812,-73.995,40.7385,Hudson Yards-Chelsea-Flatiron-Union Square
12813,-73.9703,40.7843,Upper West Side
12814,-73.9876,40.7104,Lower East Side
12815,-73.962,40.7668,Lenox Hill-Roosevelt Island
12816,-73.9409,40.81800000000001,Central Harlem North-Polo Grounds
12817,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
12818,-73.9597,40.7603,Lenox Hill-Roosevelt Island
12819,-73.9109,40.7673,Astoria
12820,-73.9963,40.7606,Clinton
12821,-73.9625,40.7575,Turtle Bay-East Midtown
12822,-73.9838,40.7586,Midtown-Midtown South
12823,-73.9757,40.7462,Murray Hill-Kips Bay
12824,-73.9529,40.7671,Lenox Hill-Roosevelt Island
12825,-73.9194,40.8664,Marble Hill-Inwood
12826,-73.9172,40.6805,Stuyvesant Heights
12827,-73.9842,40.6968,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
12828,-73.9869,40.7677,Clinton
12829,-73.9663,40.7541,Turtle Bay-East Midtown
12830,-73.9878,40.7299,East Village
12831,-73.9901,40.7487,Midtown-Midtown South
12832,-73.9585,40.7638,Lenox Hill-Roosevelt Island
12833,-73.986,40.7609,Midtown-Midtown South
12834,-74.0065,40.7081,Battery Park City-Lower Manhattan
12835,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
12836,-73.9965,40.7561,Hudson Yards-Chelsea-Flatiron-Union Square
12837,-73.9785,40.7906,Upper West Side
12838,-73.9822,40.7406,Gramercy
12839,-74.0051,40.7482,Hudson Yards-Chelsea-Flatiron-Union Square
12840,-73.8773,40.737,Elmhurst
12841,-74.0055,40.7434,Hudson Yards-Chelsea-Flatiron-Union Square
12842,-74.0059,40.7075,Battery Park City-Lower Manhattan
12843,-73.9627,40.8015,Morningside Heights
12844,-73.9136,40.7806,Steinway
12845,-73.9251,40.6889,Stuyvesant Heights
12846,-73.8512,40.7322,Forest Hills
12847,-73.9971,40.7439,Hudson Yards-Chelsea-Flatiron-Union Square
12848,-73.9736,40.7473,Murray Hill-Kips Bay
12849,-73.961,40.7196,North Side-South Side
12850,-73.9233,40.8685,Marble Hill-Inwood
12851,-73.9734,40.7488,Turtle Bay-East Midtown
12852,-73.8623,40.7238,Rego Park
12853,-73.9543,40.758,Lenox Hill-Roosevelt Island
12854,-73.9613,40.7653,Lenox Hill-Roosevelt Island
12855,-73.9428,40.7166,East Williamsburg
12856,-73.9822,40.7407,Gramercy
12857,-73.9947,40.6822,Carroll Gardens-Columbia Street-Red Hook
12858,-73.9656,40.8048,Morningside Heights
12859,-73.955,40.7765,Yorkville
12860,-73.9984,40.7353,West Village
12861,-73.9622,40.7752,Upper East Side-Carnegie Hill
12862,-73.9566,40.7788,Upper East Side-Carnegie Hill
12863,-73.9169,40.6872,Bushwick South
12864,-74.0036,40.7399,West Village
12865,-73.9066,40.6942,Bushwick North
12866,-73.9559,40.7663,Lenox Hill-Roosevelt Island
12867,-73.9644,40.7988,Upper West Side
12868,-73.9832,40.7352,Gramercy
12869,-73.9757,40.7462,Murray Hill-Kips Bay
12870,-73.9416,40.7901,East Harlem South
12871,-73.9785,40.7906,Upper West Side
12872,-73.985,40.7196,Chinatown
12873,-73.9695,40.7868,Upper West Side
12874,-73.9899,40.7612,Clinton
12875,-73.9699,40.7932,Upper West Side
12876,-73.9905,40.7643,Clinton
12877,-73.9918,40.7664,Clinton
12878,-73.953,40.779,Yorkville
12879,-73.9822,40.7318,Gramercy
12880,-73.9545,40.7172,North Side-South Side
12881,-73.9963,40.7606,Clinton
12882,-73.976,40.7803,Upper West Side
12883,-73.9349,40.8467,Washington Heights South
12884,-73.9838,40.6606,Park Slope-Gowanus
12885,-73.9564,40.7215,North Side-South Side
12886,-73.9789,40.7425,Murray Hill-Kips Bay
12887,-73.9685,40.7981,Upper West Side
12888,-73.9742,40.796,Upper West Side
12889,-73.9737,40.7928,Upper West Side
12890,-74.0035,40.724,SoHo-TriBeCa-Civic Center-Little Italy
12891,-73.9891,40.7239,East Village
12892,-73.8367,40.7185,Forest Hills
12893,-73.9609,40.8007,Morningside Heights
12894,-73.9516,40.7855,Upper East Side-Carnegie Hill
12895,-74.005,40.7405,West Village
12896,-74.0031,40.7395,West Village
12897,-73.9469,40.7781,Yorkville
12898,-73.9837,40.7267,East Village
12899,-73.9726,40.7518,Turtle Bay-East Midtown
12900,-73.9717,40.7532,Turtle Bay-East Midtown
12901,-73.9484,40.7701,Lenox Hill-Roosevelt Island
12902,-74.0077,40.7065,Battery Park City-Lower Manhattan
12903,-73.9838,40.77,Lincoln Square
12904,-74.0042,40.7301,West Village
12905,-73.975,40.7333,Stuyvesant Town-Cooper Village
12906,-73.9875,40.7324,East Village
12907,-73.9779,40.7413,Murray Hill-Kips Bay
12908,-74.0059,40.7075,Battery Park City-Lower Manhattan
12909,-74.0,40.7278,West Village
12910,-73.9685,40.7543,Turtle Bay-East Midtown
12911,-73.9848,40.7635,Midtown-Midtown South
12912,-73.9849,40.7807,Lincoln Square
12913,-73.9563,40.7681,Lenox Hill-Roosevelt Island
12914,-73.9978,40.7612,Clinton
12915,-73.9511,40.6896,Bedford
12916,-73.9978,40.7612,Clinton
12917,-73.9144,40.8788,Spuyten Duyvil-Kingsbridge
12918,-73.9509,40.825,Hamilton Heights
12919,-73.9939,40.7653,Clinton
12920,-73.9848,40.7635,Midtown-Midtown South
12921,-73.9963,40.7391,Hudson Yards-Chelsea-Flatiron-Union Square
12922,-73.9156,40.7455,Hunters Point-Sunnyside-West Maspeth
12923,-73.9529,40.7671,Lenox Hill-Roosevelt Island
12924,-73.9994,40.74,Hudson Yards-Chelsea-Flatiron-Union Square
12925,-73.9569,40.7727,Lenox Hill-Roosevelt Island
12926,-73.972,40.7517,Turtle Bay-East Midtown
12927,-73.9833,40.7805,Lincoln Square
12928,-73.9361,40.8493,Washington Heights South
12929,-73.9548,40.7152,North Side-South Side
12930,-74.0086,40.7121,SoHo-TriBeCa-Civic Center-Little Italy
12931,-73.9815,40.7401,Murray Hill-Kips Bay
12932,-73.9605,40.7637,Lenox Hill-Roosevelt Island
12933,-73.99600000000002,40.7379,Hudson Yards-Chelsea-Flatiron-Union Square
12934,-73.9965,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
12935,-73.9742,40.7476,Murray Hill-Kips Bay
12936,-73.9449,40.8219,Hamilton Heights
12937,-73.9649,40.685,Clinton Hill
12938,-73.95,40.7709,Lenox Hill-Roosevelt Island
12939,-74.0095,40.7054,Battery Park City-Lower Manhattan
12940,-73.9827,40.7376,Gramercy
12941,-74.0088,40.706,Battery Park City-Lower Manhattan
12942,-73.9831,40.7228,East Village
12943,-74.0059,40.7075,Battery Park City-Lower Manhattan
12944,-73.8536,40.7276,Forest Hills
12945,-73.9677,40.7606,Turtle Bay-East Midtown
12946,-74.0019,40.7322,West Village
12947,-74.0164,40.6481,Sunset Park West
12948,-73.8369,40.7201,Forest Hills
12949,-73.9857,40.733,Gramercy
12950,-73.9935,40.7651,Clinton
12951,-73.984,40.7645,Midtown-Midtown South
12952,-73.9922,40.7591,Clinton
12953,-73.9885,40.7656,Clinton
12954,-73.9857,40.7655,Clinton
12955,-73.946,40.777,Yorkville
12956,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
12957,-73.9238,40.6975,Bushwick South
12958,-73.9592,40.7703,Lenox Hill-Roosevelt Island
12959,-73.9861,40.7721,Lincoln Square
12960,-73.9506,40.7929,East Harlem South
12961,-73.9755,40.7889,Upper West Side
12962,-73.956,40.727,Greenpoint
12963,-73.9485,40.7182,North Side-South Side
12964,-73.9894,40.7494,Midtown-Midtown South
12965,-74.008,40.7127,SoHo-TriBeCa-Civic Center-Little Italy
12966,-73.9779,40.7475,Murray Hill-Kips Bay
12967,-73.9648,40.8028,Morningside Heights
12968,-73.9476,40.7817,Yorkville
12969,-73.9734,40.7897,Upper West Side
12970,-73.9826,40.7236,East Village
12971,-74.0077,40.7065,Battery Park City-Lower Manhattan
12972,-73.9301,40.8532,Washington Heights North
12973,-73.9781,40.7658,Midtown-Midtown South
12974,-73.9732,40.7476,Murray Hill-Kips Bay
12975,-74.0083,40.7046,Battery Park City-Lower Manhattan
12976,-73.9916,40.7677,Clinton
12977,-73.9416,40.8445,Washington Heights South
12978,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
12979,-73.9789,40.7744,Lincoln Square
12980,-73.9487,40.7805,Yorkville
12981,-73.9564,40.7694,Lenox Hill-Roosevelt Island
12982,-73.9627,40.7581,Turtle Bay-East Midtown
12983,-73.9911,40.7377,Hudson Yards-Chelsea-Flatiron-Union Square
12984,-74.00399999999998,40.7229,SoHo-TriBeCa-Civic Center-Little Italy
12986,-73.9387,40.8469,Washington Heights South
12987,-73.9506,40.7758,Yorkville
12988,-74.0157,40.7069,Battery Park City-Lower Manhattan
12989,-73.844,40.6927,Richmond Hill
12990,-73.9762,40.7933,Upper West Side
12991,-73.9964,40.7441,Hudson Yards-Chelsea-Flatiron-Union Square
12992,-73.9979,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
12993,-73.9914,40.7746,Lincoln Square
12994,-73.9773,40.7448,Murray Hill-Kips Bay
12995,-73.9447,40.7768,Yorkville
12996,-73.9903,40.7486,Midtown-Midtown South
12997,-73.9785,40.7655,Midtown-Midtown South
12998,-73.9723,40.7471,Murray Hill-Kips Bay
12999,-73.9617,40.7174,North Side-South Side
13000,-73.9689,40.7602,Turtle Bay-East Midtown
13001,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
13002,-73.9702,40.7521,Turtle Bay-East Midtown
13003,-73.9641,40.7986,Upper West Side
13004,-73.9677,40.7606,Turtle Bay-East Midtown
13005,-73.8276,40.8451,Pelham Bay-Country Club-City Island
13006,-73.9475,40.7801,Yorkville
13007,-74.0017,40.7518,Hudson Yards-Chelsea-Flatiron-Union Square
13008,-73.9803,40.7444,Murray Hill-Kips Bay
13009,-73.9763,40.7645,Midtown-Midtown South
13010,-73.9855,40.7298,East Village
13011,-73.9497,40.7844,Yorkville
13012,-74.005,40.7304,West Village
13013,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
13014,-73.9387,40.8469,Washington Heights South
13015,-73.9485,40.7887,East Harlem South
13016,-73.9387,40.8118,Central Harlem North-Polo Grounds
13017,-73.9909,40.7588,Clinton
13018,-73.9832,40.728,East Village
13020,-73.9743,40.7439,Murray Hill-Kips Bay
13021,-73.9893,40.7602,Clinton
13022,-73.8933,40.7487,Jackson Heights
13023,-73.9828,40.724,East Village
13024,-73.9942,40.7252,West Village
13025,-73.9413,40.8439,Washington Heights South
13026,-73.9945,40.7569,Clinton
13027,-73.9765,40.7489,Murray Hill-Kips Bay
13028,-73.9213,40.7612,Astoria
13029,-73.9849,40.7633,Midtown-Midtown South
13030,-74.0126,40.7046,Battery Park City-Lower Manhattan
13031,-73.9798,40.7258,Lower East Side
13032,-73.9535,40.7838,Upper East Side-Carnegie Hill
13033,-73.9516,40.7767,Yorkville
13034,-73.9533,40.7803,Upper East Side-Carnegie Hill
13035,-73.9835,40.7421,Gramercy
13036,-73.9506,40.7716,Yorkville
13037,-74.0008,40.7478,Hudson Yards-Chelsea-Flatiron-Union Square
13038,-73.9663,40.8014,Morningside Heights
13039,-73.9828,40.7307,East Village
13040,-74.0122,40.7074,Battery Park City-Lower Manhattan
13041,-73.9893,40.7484,Midtown-Midtown South
13042,-73.9801,40.6682,Park Slope-Gowanus
13043,-73.9838,40.7586,Midtown-Midtown South
13044,-74.0059,40.7128,SoHo-TriBeCa-Civic Center-Little Italy
13045,-73.9238,40.6975,Bushwick South
13046,-73.9618,40.7609,Lenox Hill-Roosevelt Island
13047,-73.9765,40.7489,Murray Hill-Kips Bay
13048,-73.9927,40.7216,Chinatown
13049,-73.9839,40.776,Lincoln Square
13050,-73.9506,40.7716,Yorkville
13051,-74.0049,40.7362,West Village
13052,-73.9416,40.8163,Central Harlem North-Polo Grounds
13053,-73.95100000000002,40.7752,Yorkville
13054,-73.9061,40.8787,Spuyten Duyvil-Kingsbridge
13055,-74.018,40.7067,Battery Park City-Lower Manhattan
13056,-73.9566,40.7704,Lenox Hill-Roosevelt Island
13057,-73.9983,40.7546,Hudson Yards-Chelsea-Flatiron-Union Square
13058,-73.9809,40.7483,Murray Hill-Kips Bay
13059,-73.9319,40.7055,Bushwick North
13060,-73.9794,40.6881,Fort Greene
13061,-73.9494,40.7788,Yorkville
13062,-73.9781,40.7658,Midtown-Midtown South
13063,-73.9831,40.7301,East Village
13064,-73.9868,40.728,East Village
13065,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
13066,-73.9615,40.6668,Crown Heights South
13067,-74.0001,40.7441,Hudson Yards-Chelsea-Flatiron-Union Square
13068,-73.9458,40.7817,Yorkville
13069,-73.9578,40.8198,Manhattanville
13070,-74.0065,40.7081,Battery Park City-Lower Manhattan
13071,-73.9705,40.7893,Upper West Side
13072,-73.9822,40.7407,Gramercy
13073,-73.9939,40.6988,Brooklyn Heights-Cobble Hill
13074,-74.0065,40.7081,Battery Park City-Lower Manhattan
13075,-73.9486,40.8217,Hamilton Heights
13076,-74.0137,40.7092,Battery Park City-Lower Manhattan
13077,-73.9963,40.7606,Clinton
13078,-73.9813,40.7712,Lincoln Square
13079,-73.9816,40.7695,Lincoln Square
13080,-73.9586,40.7704,Lenox Hill-Roosevelt Island
13081,-74.0076,40.7047,Battery Park City-Lower Manhattan
13082,-74.0006,40.7383,West Village
13083,-73.9828,40.7356,Gramercy
13084,-74.0069,40.7074,Battery Park City-Lower Manhattan
13085,-74.005,40.7173,SoHo-TriBeCa-Civic Center-Little Italy
13086,-73.9815,40.7401,Murray Hill-Kips Bay
13087,-73.9112,40.7055,Ridgewood
13088,-73.9262,40.6715,Crown Heights North
13089,-73.9821,40.7317,Stuyvesant Town-Cooper Village
13090,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
13091,-73.9754,40.7444,Murray Hill-Kips Bay
13092,-73.96,40.7694,Lenox Hill-Roosevelt Island
13093,-73.9875,40.7318,East Village
13094,-74.0144,40.6455,Sunset Park West
13096,-73.953,40.7714,Lenox Hill-Roosevelt Island
13097,-73.9624,40.7612,Lenox Hill-Roosevelt Island
13098,-73.9498,40.7735,Yorkville
13099,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
13100,-73.991,40.7189,Chinatown
13101,-73.9814,40.7395,Murray Hill-Kips Bay
13102,-73.9563,40.7723,Lenox Hill-Roosevelt Island
13103,-73.9415,40.8081,Central Harlem North-Polo Grounds
13104,-73.9567,40.6876,Bedford
13105,-73.9886,40.7656,Clinton
13106,-73.9826,40.7302,East Village
13107,-73.9957,40.7465,Hudson Yards-Chelsea-Flatiron-Union Square
13108,-73.9557,40.6947,Bedford
13109,-74.0148,40.7179,Battery Park City-Lower Manhattan
13110,-73.9575,40.652,Prospect Lefferts Gardens-Wingate
13111,-74.0012,40.7431,Hudson Yards-Chelsea-Flatiron-Union Square
13112,-73.9603,40.7695,Lenox Hill-Roosevelt Island
13113,-74.0043,40.6567,Sunset Park West
13114,-73.9423,40.7862,East Harlem South
13115,-73.9528,40.7759,Yorkville
13116,-74.0,40.7278,West Village
13117,-73.9659,40.8033,Morningside Heights
13119,-73.9638,40.7989,Upper West Side
13120,-73.9238,40.7557,Astoria
13121,-74.0032,40.7354,West Village
13122,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
13123,-73.968,40.7573,Turtle Bay-East Midtown
13124,-73.8426,40.7218,Forest Hills
13125,-73.9481,40.7751,Yorkville
13126,-74.0003,40.7301,West Village
13127,-73.9487,40.7845,Yorkville
13128,-73.9494,40.7703,Lenox Hill-Roosevelt Island
13129,-73.9881,40.7434,Hudson Yards-Chelsea-Flatiron-Union Square
13130,-73.9471,40.7806,Yorkville
13131,-73.9591,40.7728,Upper East Side-Carnegie Hill
13132,-74.0088,40.7062,Battery Park City-Lower Manhattan
13133,-74.0046,40.7073,Battery Park City-Lower Manhattan
13134,-73.9906,40.7626,Clinton
13135,-73.9978,40.7612,Clinton
13136,-73.9709,40.7528,Turtle Bay-East Midtown
13137,-73.9783,40.7791,Upper West Side
13138,-73.9421,40.8221,Central Harlem North-Polo Grounds
13139,-74.0217,40.634,Bay Ridge
13140,-74.0077,40.7065,Battery Park City-Lower Manhattan
13141,-73.9801,40.7292,East Village
13142,-73.9774,40.7834,Upper West Side
13143,-73.9772,40.7484,Murray Hill-Kips Bay
13144,-73.9995,40.74,Hudson Yards-Chelsea-Flatiron-Union Square
13145,-74.0046,40.7073,Battery Park City-Lower Manhattan
13146,-73.9487,40.7805,Yorkville
13147,-73.9963,40.7606,Clinton
13148,-73.9545,40.7802,Upper East Side-Carnegie Hill
13149,-74.0022,40.7306,West Village
