,longitude,latitude,neighborhood
5494,-73.9773,40.7463,Murray Hill-Kips Bay
5495,-74.0001,40.7274,West Village
5496,-73.9975,40.743,Hudson Yards-Chelsea-Flatiron-Union Square
5498,-74.0165,40.7085,Battery Park City-Lower Manhattan
5499,-73.9401,40.8438,Washington Heights South
5500,-73.9813,40.667,Park Slope-Gowanus
5501,-73.9385,40.7985,East Harlem North
5502,-73.9764,40.7894,Upper West Side
5503,-73.9794,40.7279,East Village
5504,-73.9927,40.7301,West Village
5505,-73.9397,40.8117,Central Harlem North-Polo Grounds
5506,-73.9865,40.7348,Gramercy
5508,-74.0011,40.7521,Hudson Yards-Chelsea-Flatiron-Union Square
5509,-73.9819,40.7299,East Village
5510,-74.0106,40.7236,SoHo-TriBeCa-Civic Center-Little Italy
5511,-74.0116,40.7044,Battery Park City-Lower Manhattan
5513,-73.9513,40.7748,Yorkville
5514,-73.9597,40.7602,Lenox Hill-Roosevelt Island
5515,-73.9963,40.7606,Clinton
5517,-73.9902,40.7309,East Village
5518,-73.9843,40.6735,Park Slope-Gowanus
5519,-73.9416,40.8163,Central Harlem North-Polo Grounds
5520,-73.9123,40.6878,Bushwick South
5522,-73.9318,40.7709,Old Astoria
5523,-73.9797,40.7491,Murray Hill-Kips Bay
5524,-73.9363,40.8463,Washington Heights South
5525,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
5526,-73.9895,40.7487,Midtown-Midtown South
5527,-74.0029,40.7082,Battery Park City-Lower Manhattan
5528,-73.9668,40.8015,Morningside Heights
5529,-73.9692,40.7554,Turtle Bay-East Midtown
5530,-73.9506,40.7707,Lenox Hill-Roosevelt Island
5532,-73.976,40.7476,Murray Hill-Kips Bay
5534,-73.9512,40.7728,Yorkville
5535,-74.0032,40.7528,Hudson Yards-Chelsea-Flatiron-Union Square
5537,-73.961,40.6455,Flatbush
5538,-74.0047,40.7334,West Village
5539,-73.9754,40.7444,Murray Hill-Kips Bay
5540,-73.9812,40.7733,Lincoln Square
5542,-73.9151,40.7668,Astoria
5543,-73.8638,40.7327,Rego Park
5544,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
5545,-73.9819,40.7299,East Village
5546,-73.9515,40.7779,Yorkville
5547,-73.9994,40.7606,Hudson Yards-Chelsea-Flatiron-Union Square
5548,-73.7624,40.7069,Hollis
5549,-73.9734,40.7897,Upper West Side
5550,-73.9564,40.7459,Hunters Point-Sunnyside-West Maspeth
5551,-73.9854,40.7281,East Village
5552,-73.9759,40.7462,Murray Hill-Kips Bay
5553,-73.98,40.7485,Murray Hill-Kips Bay
5554,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
5555,-73.9848,40.7635,Midtown-Midtown South
5556,-73.9494,40.8307,Hamilton Heights
5557,-73.949,40.6754,Crown Heights North
5558,-73.923,40.7611,Astoria
5559,-73.9603,40.7695,Lenox Hill-Roosevelt Island
5560,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
5561,-73.9564,40.7459,Hunters Point-Sunnyside-West Maspeth
5562,-74.0149,40.708,Battery Park City-Lower Manhattan
5563,-73.9486,40.7726,Yorkville
5564,-73.9494,40.7722,Yorkville
5565,-73.9979,40.7411,Hudson Yards-Chelsea-Flatiron-Union Square
5566,-73.9838,40.728,East Village
5567,-74.0036,40.7399,West Village
5568,-73.9846,40.7784,Lincoln Square
5569,-73.9638,40.7621,Lenox Hill-Roosevelt Island
5570,-73.9398,40.6678,Crown Heights South
5571,-73.9899,40.7195,Chinatown
5572,-73.9924,40.7598,Clinton
5573,-73.9495,40.7959,East Harlem South
5574,-74.0051,40.7304,West Village
5575,-73.9809,40.7364,Gramercy
5576,-73.9481,40.7751,Yorkville
5577,-73.9737,40.7465,Murray Hill-Kips Bay
5578,-74.0089,40.733,West Village
5579,-73.986,40.6927,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5581,-73.9519,40.7832,Upper East Side-Carnegie Hill
5582,-73.9653,40.8031,Morningside Heights
5583,-73.9816,40.7396,Murray Hill-Kips Bay
5584,-73.9498,40.7856,East Harlem South
5585,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
5586,-73.9529,40.7701,Lenox Hill-Roosevelt Island
5587,-73.9843,40.7255,East Village
5588,-73.9425,40.7862,East Harlem South
5589,-74.0044,40.7231,SoHo-TriBeCa-Civic Center-Little Italy
5590,-73.9637,40.7621,Lenox Hill-Roosevelt Island
5591,-73.9897,40.7035,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5592,-73.9785,40.7633,Midtown-Midtown South
5593,-73.9648,40.7535,Turtle Bay-East Midtown
5594,-73.9368,40.8514,Washington Heights North
5595,-73.977,40.7417,Murray Hill-Kips Bay
5597,-73.9958,40.7233,SoHo-TriBeCa-Civic Center-Little Italy
5598,-73.9689,40.7602,Turtle Bay-East Midtown
5599,-73.958,40.7701,Lenox Hill-Roosevelt Island
5601,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
5602,-73.9999,40.7297,West Village
5603,-73.9938,40.7586,Clinton
5604,-73.9187,40.7618,Astoria
5605,-73.9686,40.7604,Turtle Bay-East Midtown
5606,-73.9867,40.6625,Park Slope-Gowanus
5607,-73.9689,40.7602,Turtle Bay-East Midtown
5608,-73.9389,40.8464,Washington Heights South
5609,-73.999,40.761,Hudson Yards-Chelsea-Flatiron-Union Square
5610,-73.9862,40.7513,Midtown-Midtown South
5612,-73.9727,40.7436,Turtle Bay-East Midtown
5613,-73.9831,40.7496,Murray Hill-Kips Bay
5614,-73.9977,40.7325,West Village
5615,-73.8858,40.7238,Middle Village
5616,-73.9982,40.7568,Hudson Yards-Chelsea-Flatiron-Union Square
5618,-73.9969,40.742,Hudson Yards-Chelsea-Flatiron-Union Square
5619,-73.9827,40.7376,Gramercy
5620,-73.9414,40.6798,Crown Heights North
5622,-73.9763,40.7878,Upper West Side
5623,-73.9653,40.7604,Turtle Bay-East Midtown
5624,-73.9915,40.7678,Clinton
5625,-73.9981,40.7372,West Village
5627,-73.9786,40.7299,Stuyvesant Town-Cooper Village
5629,-73.9507,40.7814,Yorkville
5630,-73.9482,40.7782,Yorkville
5631,-74.0111,40.7061,Battery Park City-Lower Manhattan
5632,-73.9805,40.7498,Murray Hill-Kips Bay
5633,-73.9477,40.7728,Yorkville
5634,-73.9548,40.6949,Bedford
5635,-73.9534,40.6857,Bedford
5636,-73.9592,40.7688,Lenox Hill-Roosevelt Island
5637,-73.9885,40.7656,Clinton
5639,-73.9613,40.7653,Lenox Hill-Roosevelt Island
5640,-73.9148,40.8713,Marble Hill-Inwood
5641,-73.96300000000002,40.7594,Turtle Bay-East Midtown
5642,-73.971,40.7887,Upper West Side
5643,-73.9971,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
5644,-73.9253,40.6911,Stuyvesant Heights
5646,-74.0037,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
5647,-73.9542,40.7801,Upper East Side-Carnegie Hill
5648,-73.8925,40.7442,Elmhurst-Maspeth
5649,-73.9885,40.761,Clinton
5650,-73.9811,40.7394,Murray Hill-Kips Bay
5652,-73.9944,40.7548,Hudson Yards-Chelsea-Flatiron-Union Square
5653,-74.0091,40.7098,Battery Park City-Lower Manhattan
5654,-74.0065,40.7097,Battery Park City-Lower Manhattan
5655,-73.9245,40.7672,Old Astoria
5656,-73.9964,40.7198,SoHo-TriBeCa-Civic Center-Little Italy
5658,-73.9466,40.7803,Yorkville
5659,-73.9875,40.7315,East Village
5660,-73.9542,40.7697,Lenox Hill-Roosevelt Island
5661,-74.0005,40.7298,West Village
5662,-73.7812,40.7604,Bayside-Bayside Hills
5663,-73.9838,40.7287,East Village
5664,-73.9454,40.7776,Yorkville
5665,-73.9905,40.7656,Clinton
5667,-73.9564,40.7699,Lenox Hill-Roosevelt Island
5668,-73.975,40.7333,Stuyvesant Town-Cooper Village
5669,-73.9464,40.7805,Yorkville
5670,-73.9603,40.7695,Lenox Hill-Roosevelt Island
5671,-73.9446,40.6942,Bedford
5672,-73.9582,40.7656,Lenox Hill-Roosevelt Island
5673,-73.976,40.7869,Upper West Side
5674,-74.0038,40.74,West Village
5675,-73.9772,40.7655,Midtown-Midtown South
5676,-74.0122,40.7074,Battery Park City-Lower Manhattan
5677,-74.0072,40.7067,Battery Park City-Lower Manhattan
5678,-73.9385,40.676,Crown Heights North
5679,-73.969,40.7549,Turtle Bay-East Midtown
5680,-73.9566,40.7704,Lenox Hill-Roosevelt Island
5681,-73.9705,40.7957,Upper West Side
5682,-73.9603,40.7695,Lenox Hill-Roosevelt Island
5683,-73.9961,40.7381,Hudson Yards-Chelsea-Flatiron-Union Square
5684,-73.9705,40.7957,Upper West Side
5685,-73.9937,40.7332,West Village
5686,-73.9875,40.7325,East Village
5687,-73.9372,40.7986,East Harlem North
5688,-74.0057,40.7084,Battery Park City-Lower Manhattan
5689,-73.9508,40.7862,East Harlem South
5690,-73.9933,40.7327,West Village
5691,-73.9758,40.7798,Upper West Side
5694,-73.994,40.7477,Midtown-Midtown South
5695,-73.9753,40.7297,Stuyvesant Town-Cooper Village
5696,-73.9862,40.7514,Midtown-Midtown South
5698,-73.9986,40.7296,West Village
5699,-73.9566,40.7704,Lenox Hill-Roosevelt Island
5700,-73.9857,40.762,Midtown-Midtown South
5701,-73.8484,40.7286,Forest Hills
5702,-73.9566,40.6876,Bedford
5703,-73.9864,40.7399,Gramercy
5704,-73.9781,40.7413,Murray Hill-Kips Bay
5706,-73.9741,40.7447,Murray Hill-Kips Bay
5707,-73.9964,40.744,Hudson Yards-Chelsea-Flatiron-Union Square
5708,-73.9476,40.7966,East Harlem South
5709,-73.9703,40.786,Upper West Side
5710,-73.9915,40.7583,Clinton
5711,-73.9402,40.7916,East Harlem South
5712,-73.976,40.7803,Upper West Side
5713,-73.9994,40.7606,Hudson Yards-Chelsea-Flatiron-Union Square
5714,-73.9677,40.711,North Side-South Side
5715,-73.9513,40.77,Lenox Hill-Roosevelt Island
5716,-73.9826,40.7647,Midtown-Midtown South
5717,-73.97399999999998,40.7538,Turtle Bay-East Midtown
5718,-73.9854,40.7619,Midtown-Midtown South
5719,-73.994,40.7642,Clinton
5720,-73.9721,40.7544,Turtle Bay-East Midtown
5721,-73.9865,40.7193,Lower East Side
5722,-73.9523,40.7784,Yorkville
5723,-73.9935,40.7301,West Village
5724,-74.0009,40.7338,West Village
5725,-73.9662,40.7615,Lenox Hill-Roosevelt Island
5726,-73.9857,40.7691,Lincoln Square
5727,-73.9953,40.7553,Hudson Yards-Chelsea-Flatiron-Union Square
5728,-73.9533,40.771,Lenox Hill-Roosevelt Island
5729,-73.9851,40.6887,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5730,-74.0077,40.7065,Battery Park City-Lower Manhattan
5731,-73.9935,40.7301,West Village
5732,-73.9783,40.6835,Park Slope-Gowanus
5734,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
5735,-73.9712,40.7594,Turtle Bay-East Midtown
5736,-73.9539,40.7681,Lenox Hill-Roosevelt Island
5738,-73.9625,40.7575,Turtle Bay-East Midtown
5739,-73.8603,40.7281,Rego Park
5740,-73.97800000000002,40.7257,Lower East Side
5741,-73.9233,40.6943,Bushwick South
5742,-73.9743,40.7521,Turtle Bay-East Midtown
5743,-73.9617,40.6461,Flatbush
5744,-73.9912,40.7443,Hudson Yards-Chelsea-Flatiron-Union Square
5745,-74.0046,40.734,West Village
5746,-73.9544,40.7719,Lenox Hill-Roosevelt Island
5748,-73.9523,40.7784,Yorkville
5749,-73.9599,40.6362,Flatbush
5750,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
5751,-73.9926,40.7425,Hudson Yards-Chelsea-Flatiron-Union Square
5752,-73.9683,40.7633,Upper East Side-Carnegie Hill
5753,-73.9406,40.8292,Hamilton Heights
5754,-73.9999,40.7424,Hudson Yards-Chelsea-Flatiron-Union Square
5755,-73.9859,40.7701,Lincoln Square
5756,-73.9512,40.7698,Lenox Hill-Roosevelt Island
5757,-73.9678,40.7605,Turtle Bay-East Midtown
5759,-73.9807,40.7279,East Village
5760,-73.9508,40.7758,Yorkville
5761,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
5762,-73.9164,40.7028,Bushwick North
5763,-73.9566,40.7704,Lenox Hill-Roosevelt Island
5764,-73.9894,40.7037,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5765,-73.965,40.8008,Morningside Heights
5766,-73.9405,40.8233,Central Harlem North-Polo Grounds
5767,-74.008,40.7052,Battery Park City-Lower Manhattan
5768,-73.9648,40.7535,Turtle Bay-East Midtown
5769,-73.9453,40.8381,Washington Heights South
5770,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
5771,-74.009,40.7206,SoHo-TriBeCa-Civic Center-Little Italy
5772,-74.0104,40.7088,Battery Park City-Lower Manhattan
5773,-73.8909,40.7585,Jackson Heights
5774,-73.9617,40.7617,Lenox Hill-Roosevelt Island
5775,-73.9861,40.7721,Lincoln Square
5776,-74.0149,40.708,Battery Park City-Lower Manhattan
5777,-73.9797,40.7456,Murray Hill-Kips Bay
5778,-74.0053,40.7456,Hudson Yards-Chelsea-Flatiron-Union Square
5779,-73.9965,40.7382,Hudson Yards-Chelsea-Flatiron-Union Square
5780,-74.0165,40.7109,Battery Park City-Lower Manhattan
5782,-73.9593,40.7594,Lenox Hill-Roosevelt Island
5784,-73.9799,40.7662,Midtown-Midtown South
5785,-73.9823,40.7344,Gramercy
5786,-73.9958,40.753,Hudson Yards-Chelsea-Flatiron-Union Square
5787,-74.0157,40.7064,Battery Park City-Lower Manhattan
5788,-73.9798,40.7258,Lower East Side
5789,-73.9875,40.7324,East Village
5791,-74.0106,40.7236,SoHo-TriBeCa-Civic Center-Little Italy
5792,-74.0086,40.7058,Battery Park City-Lower Manhattan
5793,-73.988,40.7784,Lincoln Square
5794,-73.9464,40.7805,Yorkville
5795,-73.9763,40.7284,Lower East Side
5796,-73.9758,40.7928,Upper West Side
5797,-73.9829,40.7756,Lincoln Square
5798,-73.9662,40.7615,Lenox Hill-Roosevelt Island
5799,-74.0155,40.7064,Battery Park City-Lower Manhattan
5800,-73.9747,40.7483,Murray Hill-Kips Bay
5801,-73.9337,40.6942,Stuyvesant Heights
5803,-73.9486,40.7844,Yorkville
5804,-73.9793,40.7205,Lower East Side
5805,-73.985,40.747,Midtown-Midtown South
5806,-73.9556,40.776,Yorkville
5807,-73.9784,40.7775,Lincoln Square
5808,-73.9789,40.7491,Murray Hill-Kips Bay
5810,-74.0023,40.7323,West Village
5811,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
5812,-73.9557,40.7704,Lenox Hill-Roosevelt Island
5813,-74.0111,40.7061,Battery Park City-Lower Manhattan
5814,-73.9773,40.7434,Murray Hill-Kips Bay
5815,-73.9223,40.7599,Astoria
5816,-73.9405,40.8004,East Harlem North
5818,-74.0089,40.7045,Battery Park City-Lower Manhattan
5819,-73.9792,40.7431,Murray Hill-Kips Bay
5820,-73.9744,40.7898,Upper West Side
5821,-73.9701,40.7867,Upper West Side
5823,-74.0016,40.7391,West Village
5824,-73.9678,40.7605,Turtle Bay-East Midtown
5825,-74.0092,40.7387,West Village
5827,-74.0046,40.7073,Battery Park City-Lower Manhattan
5828,-73.9107,40.8855,Spuyten Duyvil-Kingsbridge
5829,-73.979,40.7807,Upper West Side
5830,-73.9919,40.6939,Brooklyn Heights-Cobble Hill
5831,-73.9921,40.7618,Clinton
5832,-73.98899999999998,40.7209,Chinatown
5833,-73.9598,40.8143,Morningside Heights
5834,-73.9506,40.7716,Yorkville
5835,-74.0024,40.7418,Hudson Yards-Chelsea-Flatiron-Union Square
5836,-73.9525,40.7813,Upper East Side-Carnegie Hill
5837,-74.0026,40.7512,Hudson Yards-Chelsea-Flatiron-Union Square
5840,-73.9984,40.7177,SoHo-TriBeCa-Civic Center-Little Italy
5841,-73.9375,40.7934,East Harlem North
5842,-73.9544,40.7801,Upper East Side-Carnegie Hill
5843,-73.9611,40.768,Lenox Hill-Roosevelt Island
5844,-73.9556,40.776,Yorkville
5845,-73.8285,40.7458,Queensboro Hill
5846,-73.9895,40.7672,Clinton
5847,-73.9773,40.7463,Murray Hill-Kips Bay
5848,-73.9663,40.7541,Turtle Bay-East Midtown
5849,-73.9465,40.7754,Yorkville
5851,-73.9675,40.7943,Upper West Side
5852,-73.9839,40.7276,East Village
5853,-73.9998,40.7613,Hudson Yards-Chelsea-Flatiron-Union Square
5854,-74.0072,40.7067,Battery Park City-Lower Manhattan
5855,-73.9765,40.7489,Murray Hill-Kips Bay
5856,-73.9531,40.8199,Manhattanville
5857,-73.97800000000002,40.7778,Lincoln Square
5858,-73.9914,40.7032,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
5859,-73.9539,40.7702,Lenox Hill-Roosevelt Island
5860,-73.9722,40.7513,Turtle Bay-East Midtown
5861,-73.9666,40.7555,Turtle Bay-East Midtown
5862,-73.9677,40.7539,Turtle Bay-East Midtown
5863,-73.9832,40.728,East Village
5864,-73.9872,40.7221,Chinatown
5866,-73.9848,40.7635,Midtown-Midtown South
5867,-73.9499,40.7804,Yorkville
5868,-73.9488,40.7972,East Harlem South
5869,-73.9563,40.7664,Lenox Hill-Roosevelt Island
5870,-73.9981,40.7372,West Village
5871,-73.9984,40.7545,Hudson Yards-Chelsea-Flatiron-Union Square
5872,-73.9757,40.7461,Murray Hill-Kips Bay
5873,-73.9964,40.744,Hudson Yards-Chelsea-Flatiron-Union Square
5874,-73.9486,40.7726,Yorkville
5875,-73.9838,40.7586,Midtown-Midtown South
5876,-73.9986,40.7549,Hudson Yards-Chelsea-Flatiron-Union Square
5877,-74.0016,40.7366,West Village
5878,-73.9974,40.7096,Chinatown
5879,-73.99,40.7601,Clinton
5880,-73.9581,40.7631,Lenox Hill-Roosevelt Island
5882,-73.9957,40.7427,Hudson Yards-Chelsea-Flatiron-Union Square
5883,-73.9922,40.7595,Clinton
5884,-73.9918,40.7664,Clinton
5885,-73.9913,40.7585,Clinton
5887,-73.9458,40.7765,Yorkville
5888,-73.9535,40.7838,Upper East Side-Carnegie Hill
5889,-73.9933,40.7366,Hudson Yards-Chelsea-Flatiron-Union Square
5890,-74.0046,40.7073,Battery Park City-Lower Manhattan
5891,-73.9899,40.7259,East Village
5892,-73.9832,40.7189,Lower East Side
5893,-73.9638,40.7634,Lenox Hill-Roosevelt Island
5895,-74.0077,40.7475,Hudson Yards-Chelsea-Flatiron-Union Square
5896,-73.9216,40.6907,Bushwick South
5897,-73.9915,40.7678,Clinton
5898,-73.9897,40.7652,Clinton
5899,-73.8324,40.706,Kew Gardens
5900,-73.9134,40.6865,Bushwick South
5901,-73.9727,40.7957,Upper West Side
5902,-73.9875,40.7494,Midtown-Midtown South
5903,-73.9814,40.7733,Lincoln Square
5904,-73.9789,40.7491,Murray Hill-Kips Bay
5905,-74.0162,40.7056,Battery Park City-Lower Manhattan
5906,-73.9947,40.724,SoHo-TriBeCa-Civic Center-Little Italy
5907,-74.0396,40.6212,Bay Ridge
5908,-73.9838,40.7586,Midtown-Midtown South
5909,-74.0162,40.7056,Battery Park City-Lower Manhattan
5910,-73.9678,40.7902,Upper West Side
5912,-73.9779,40.7466,Murray Hill-Kips Bay
5913,-73.9741,40.7447,Murray Hill-Kips Bay
5914,-73.9445,40.7771,Yorkville
5915,-73.9488,40.7885,East Harlem South
5916,-74.0088,40.706,Battery Park City-Lower Manhattan
5917,-73.9383,40.7145,East Williamsburg
5919,-74.0045,40.7311,West Village
5920,-73.9617,40.7604,Lenox Hill-Roosevelt Island
5921,-73.9688,40.7905,Upper West Side
5922,-74.0249,40.6306,Bay Ridge
5923,-73.9315,40.6926,Stuyvesant Heights
5925,-73.9788,40.7421,Murray Hill-Kips Bay
5926,-74.0046,40.7073,Battery Park City-Lower Manhattan
5927,-73.9338,40.6812,Crown Heights North
5928,-73.9885,40.7248,East Village
5930,-73.9909,40.7448,Hudson Yards-Chelsea-Flatiron-Union Square
5931,-74.0131,40.7095,Battery Park City-Lower Manhattan
5932,-74.0046,40.7073,Battery Park City-Lower Manhattan
5933,-73.9789,40.7491,Murray Hill-Kips Bay
5934,-73.9808,40.728,East Village
5935,-73.9429,40.7046,East Williamsburg
5936,-73.9779,40.7466,Murray Hill-Kips Bay
5937,-73.9895,40.7487,Midtown-Midtown South
5938,-73.9968,40.7562,Hudson Yards-Chelsea-Flatiron-Union Square
5939,-73.9818,40.7468,Midtown-Midtown South
5940,-73.9794,40.7297,East Village
5941,-74.0076,40.7047,Battery Park City-Lower Manhattan
5943,-73.9531,40.7176,North Side-South Side
5944,-74.0109,40.7035,Battery Park City-Lower Manhattan
5946,-73.9473,40.7775,Yorkville
5947,-73.9461,40.779,Yorkville
5948,-73.9572,40.7826,Upper East Side-Carnegie Hill
5949,-73.9833,40.7834,Upper West Side
5950,-73.9779,40.7413,Murray Hill-Kips Bay
5951,-73.9935,40.761,Clinton
5952,-73.9511,40.6751,Crown Heights North
5953,-73.9916,40.7677,Clinton
5954,-74.0028,40.7257,SoHo-TriBeCa-Civic Center-Little Italy
5955,-73.9132,40.6869,Bushwick South
5956,-73.9927,40.7301,West Village
5957,-73.985,40.7644,Clinton
5958,-73.9695,40.753,Turtle Bay-East Midtown
5959,-73.9518,40.7802,Yorkville
5960,-73.9633,40.7558,Turtle Bay-East Midtown
5961,-73.9848,40.7635,Midtown-Midtown South
5963,-73.9913,40.7642,Clinton
5964,-73.9782,40.7749,Lincoln Square
5965,-73.9743,40.7439,Murray Hill-Kips Bay
5968,-73.9929,40.6931,Brooklyn Heights-Cobble Hill
5969,-73.9533,40.7745,Yorkville
5970,-73.9779,40.7466,Murray Hill-Kips Bay
5971,-73.9557,40.7742,Yorkville
5973,-73.9739,40.7645,Midtown-Midtown South
5974,-73.9784,40.6664,Park Slope-Gowanus
5975,-73.9968,40.7199,SoHo-TriBeCa-Civic Center-Little Italy
5976,-74.0109,40.7191,SoHo-TriBeCa-Civic Center-Little Italy
5978,-73.9939,40.7273,West Village
5979,-73.945,40.6877,Bedford
5980,-73.9883,40.7777,Lincoln Square
5981,-73.9118,40.7788,Steinway
5982,-73.9759,40.7777,Lincoln Square
5983,-74.0027,40.6402,Sunset Park East
5985,-73.9837,40.7674,Clinton
5986,-73.9695,40.7518,Turtle Bay-East Midtown
5987,-73.9474,40.8232,Hamilton Heights
5988,-73.97399999999998,40.7446,Murray Hill-Kips Bay
5990,-73.9906,40.6664,Park Slope-Gowanus
5991,-74.0065,40.7081,Battery Park City-Lower Manhattan
5992,-73.984,40.747,Midtown-Midtown South
5993,-73.9561,40.7772,Upper East Side-Carnegie Hill
5994,-73.9742,40.796,Upper West Side
5995,-73.9695,40.753,Turtle Bay-East Midtown
5997,-73.9578,40.8198,Manhattanville
5998,-73.9385,40.8154,Central Harlem North-Polo Grounds
5999,-73.9597,40.7679,Lenox Hill-Roosevelt Island
6000,-73.9601,40.7676,Lenox Hill-Roosevelt Island
6001,-73.9701,40.7648,Upper East Side-Carnegie Hill
6002,-73.9525,40.7779,Yorkville
6003,-73.9669,40.6938,Clinton Hill
6004,-73.9226,40.6759,Crown Heights North
6005,-73.947,40.7739,Yorkville
6006,-74.0076,40.7047,Battery Park City-Lower Manhattan
6007,-73.9798,40.7343,Stuyvesant Town-Cooper Village
6008,-73.9283,40.7031,Bushwick North
6009,-73.9823,40.7221,Lower East Side
6010,-73.9949,40.7419,Hudson Yards-Chelsea-Flatiron-Union Square
6011,-73.9806,40.7581,Midtown-Midtown South
6012,-73.9425,40.7487,Hunters Point-Sunnyside-West Maspeth
6014,-73.935,40.8572,Washington Heights North
6015,-73.9739,40.7536,Turtle Bay-East Midtown
6016,-73.9512,40.7799,Yorkville
6017,-73.9551,40.7749,Yorkville
6019,-73.9737,40.7936,Upper West Side
6020,-73.9564,40.7481,Hunters Point-Sunnyside-West Maspeth
6021,-73.9833,40.7756,Lincoln Square
6022,-73.9338,40.6988,Bushwick South
6023,-73.9536,40.745,Hunters Point-Sunnyside-West Maspeth
6026,-73.9561,40.8036,Central Harlem South
6027,-73.9668,40.6905,Clinton Hill
6028,-73.9865,40.7301,East Village
6029,-74.0097,40.7265,SoHo-TriBeCa-Civic Center-Little Italy
6031,-73.9805,40.7443,Murray Hill-Kips Bay
6032,-73.9283,40.7031,Bushwick North
6033,-73.9532,40.7792,Yorkville
